Frame,Point,x,y
22.0,72.0,537.951,412.481
22.0,73.0,537.722,411.333
22.0,74.0,545.067,404.676
22.0,75.0,544.149,413.399
22.0,76.0,539.788,413.628
22.0,77.0,537.722,411.333
22.0,78.0,551.494,397.56
22.0,79.0,545.067,413.399
22.0,80.0,543.919,415.006
22.0,81.0,543.46,415.924
23.0,0.0,651.921,283.366
23.0,1.0,656.54,330.821
23.0,2.0,621.01,321.411
23.0,3.0,604.359,376.09
23.0,4.0,554.413,390.464
23.0,5.0,689.933,333.281
23.0,6.0,725.597,385.598
23.0,7.0,765.961,407.089
23.0,8.0,647.124,466.382
23.0,9.0,625.732,464.168
23.0,10.0,616.252,554.361
23.0,11.0,663.812,637.614
23.0,12.0,668.493,466.416
23.0,13.0,678.049,559.072
23.0,14.0,744.578,625.77
23.0,15.0,642.348,276.226
23.0,16.0,656.71,276.187
23.0,17.0,635.263,278.648
23.0,18.0,673.33,276.385
23.0,19.0,713.685,656.601
23.0,20.0,730.264,656.577
23.0,21.0,758.87,628.147
23.0,22.0,625.752,661.439
23.0,23.0,630.465,656.633
23.0,24.0,678.024,647.096
23.0,25.0,635.688,285.821
23.0,26.0,649.554,305.726
23.0,27.0,667.894,287.61
23.0,28.0,637.253,271.283
23.0,29.0,640.832,271.059
23.0,30.0,644.634,272.401
23.0,31.0,650.672,272.178
23.0,32.0,657.158,270.836
23.0,33.0,662.75,272.178
23.0,34.0,642.621,292.53
23.0,35.0,647.989,292.083
23.0,36.0,655.816,293.872
23.0,37.0,648.212,296.78
23.0,38.0,642.844,275.756
23.0,39.0,655.369,276.651
23.0,40.0,767.203,409.767
23.0,41.0,763.951,419.523
23.0,42.0,762.093,430.904
23.0,43.0,763.022,437.408
23.0,44.0,762.093,441.589
23.0,45.0,784.623,426.259
23.0,46.0,786.714,426.491
23.0,47.0,798.096,439.266
23.0,48.0,800.418,440.195
23.0,49.0,789.269,426.259
23.0,50.0,793.45,427.652
23.0,51.0,800.651,438.337
23.0,52.0,799.025,439.034
23.0,53.0,791.824,426.259
23.0,54.0,794.379,429.511
23.0,55.0,800.883,437.873
23.0,56.0,801.347,439.034
23.0,57.0,796.005,426.259
23.0,58.0,797.166,439.034
23.0,59.0,799.025,439.034
23.0,60.0,800.883,438.105
23.0,61.0,538.779,406.435
23.0,62.0,541.109,396.267
23.0,63.0,542.38,397.75
23.0,64.0,546.405,397.538
23.0,65.0,544.71,399.444
23.0,66.0,545.346,396.69
23.0,67.0,543.016,412.367
23.0,68.0,534.542,410.884
23.0,69.0,535.177,411.308
23.0,70.0,547.253,397.326
23.0,71.0,543.863,407.918
23.0,72.0,535.177,411.308
23.0,73.0,535.177,413.002
23.0,74.0,547.676,397.326
23.0,75.0,543.651,408.342
23.0,76.0,535.389,411.308
23.0,77.0,534.542,413.85
23.0,78.0,546.193,395.843
23.0,79.0,540.685,413.214
23.0,80.0,540.262,415.333
23.0,81.0,540.05,415.544
24.0,0.0,651.796,281.089
24.0,1.0,656.527,330.827
24.0,2.0,618.69,319.126
24.0,3.0,599.555,369.058
24.0,4.0,544.987,388.071
24.0,5.0,692.21,333.326
24.0,6.0,730.307,385.529
24.0,7.0,770.743,402.295
24.0,8.0,651.845,466.48
24.0,9.0,630.49,466.503
24.0,10.0,618.689,556.795
24.0,11.0,666.182,637.644
24.0,12.0,673.18,466.5
24.0,13.0,675.796,561.454
24.0,14.0,749.284,618.73
24.0,15.0,639.964,276.228
24.0,16.0,656.575,276.186
24.0,17.0,635.147,278.728
24.0,18.0,673.207,276.377
24.0,19.0,723.163,656.702
24.0,20.0,735.047,656.621
24.0,21.0,766.028,620.976
24.0,22.0,632.805,661.407
24.0,23.0,635.135,656.633
24.0,24.0,678.019,647.135
24.0,25.0,631.954,287.279
24.0,26.0,647.258,306.114
24.0,27.0,667.036,287.514
24.0,28.0,633.132,272.446
24.0,29.0,637.134,272.21
24.0,30.0,641.843,274.094
24.0,31.0,648.906,273.859
24.0,32.0,654.793,271.74
24.0,33.0,660.679,272.446
24.0,34.0,639.724,293.165
24.0,35.0,647.258,293.165
24.0,36.0,654.793,294.578
24.0,37.0,647.258,298.345
24.0,38.0,639.724,277.626
24.0,39.0,654.322,277.861
24.0,40.0,770.099,399.529
24.0,41.0,770.336,407.59
24.0,42.0,771.759,414.465
24.0,43.0,774.604,423.711
24.0,44.0,773.418,431.298
24.0,45.0,793.333,415.414
24.0,46.0,796.889,418.259
24.0,47.0,801.631,421.104
24.0,48.0,795.229,425.608
24.0,49.0,795.467,413.043
24.0,50.0,800.445,415.651
24.0,51.0,808.269,421.815
24.0,52.0,795.941,426.319
24.0,53.0,794.281,410.672
24.0,54.0,799.26,416.125
24.0,55.0,807.083,422.052
24.0,56.0,808.98,423.948
24.0,57.0,798.549,413.043
24.0,58.0,798.786,416.836
24.0,59.0,803.527,421.815
24.0,60.0,807.795,423.948
24.0,61.0,533.339,404.473
24.0,62.0,535.223,397.643
24.0,63.0,540.641,389.87
24.0,64.0,540.876,391.519
24.0,65.0,542.76,391.519
24.0,66.0,538.992,391.519
24.0,67.0,538.992,393.167
24.0,68.0,529.806,419.077
24.0,69.0,525.095,414.366
24.0,70.0,540.876,391.99
24.0,71.0,527.686,410.833
24.0,72.0,528.157,414.366
24.0,73.0,526.273,413.895
24.0,74.0,536.401,406.829
24.0,75.0,527.686,410.597
24.0,76.0,528.393,419.312
24.0,77.0,527.921,414.366
24.0,78.0,539.463,391.048
24.0,79.0,522.269,414.837
24.0,80.0,526.508,423.081
24.0,81.0,527.45,422.61
25.0,0.0,644.796,285.757
25.0,1.0,654.3,330.849
25.0,2.0,618.504,321.452
25.0,3.0,592.446,366.605
25.0,4.0,540.234,385.609
25.0,5.0,692.253,333.308
25.0,6.0,730.408,380.87
25.0,7.0,773.136,390.493
25.0,8.0,654.195,464.085
25.0,9.0,632.836,464.095
25.0,10.0,618.59,554.405
25.0,11.0,668.505,639.955
25.0,12.0,673.367,464.109
25.0,13.0,673.386,559.227
25.0,14.0,749.383,616.223
25.0,15.0,637.659,276.29
25.0,16.0,654.264,276.247
25.0,17.0,632.88,278.702
25.0,18.0,670.869,276.409
25.0,19.0,730.348,656.606
25.0,20.0,744.628,654.211
25.0,21.0,768.263,616.132
25.0,22.0,630.523,661.401
25.0,23.0,635.119,656.646
25.0,24.0,678.073,651.818
25.0,25.0,631.635,289.648
25.0,26.0,645.493,306.459
25.0,27.0,664.576,288.284
25.0,28.0,631.635,274.653
25.0,29.0,635.27,273.517
25.0,30.0,640.268,274.199
25.0,31.0,646.629,274.199
25.0,32.0,652.763,272.382
25.0,33.0,658.67,273.745
25.0,34.0,639.132,295.327
25.0,35.0,644.811,293.964
25.0,36.0,652.99,295.327
25.0,37.0,645.039,298.962
25.0,38.0,637.769,278.97
25.0,39.0,652.081,278.743
25.0,40.0,773.591,390.985
25.0,41.0,778.289,399.932
25.0,42.0,780.973,407.09
25.0,43.0,783.881,416.038
25.0,44.0,786.341,420.064
25.0,45.0,796.855,403.288
25.0,46.0,807.592,406.867
25.0,47.0,812.065,408.656
25.0,48.0,814.75,409.103
25.0,49.0,797.526,401.498
25.0,50.0,807.592,404.853
25.0,51.0,811.618,409.774
25.0,52.0,811.618,412.459
25.0,53.0,796.184,399.709
25.0,54.0,805.802,405.972
25.0,55.0,810.947,409.551
25.0,56.0,812.289,412.459
25.0,57.0,795.96,398.143
25.0,58.0,804.907,407.314
25.0,59.0,810.276,411.788
25.0,60.0,812.96,412.011
25.0,61.0,520.286,405.243
25.0,62.0,517.115,391.202
25.0,63.0,532.969,384.634
25.0,64.0,534.554,385.313
25.0,65.0,535.913,388.484
25.0,66.0,534.101,385.539
25.0,67.0,537.498,387.351
25.0,68.0,538.178,388.937
25.0,69.0,532.063,392.787
25.0,70.0,535.687,385.539
25.0,71.0,533.875,392.787
25.0,72.0,531.61,393.24
25.0,73.0,530.93,392.787
25.0,74.0,525.268,403.432
25.0,75.0,532.516,399.128
25.0,76.0,531.836,396.637
25.0,77.0,516.436,398.449
25.0,78.0,524.136,405.696
25.0,79.0,536.366,386.672
25.0,80.0,535.007,385.766
25.0,81.0,538.178,387.578
26.0,0.0,642.437,285.762
26.0,1.0,654.285,330.881
26.0,2.0,616.226,323.84
26.0,3.0,582.924,354.802
26.0,4.0,535.36,369.073
26.0,5.0,692.383,333.324
26.0,6.0,732.739,373.743
26.0,7.0,782.648,388.047
26.0,8.0,656.569,464.046
26.0,9.0,635.185,464.05
26.0,10.0,618.661,554.393
26.0,11.0,668.539,637.664
26.0,12.0,675.802,464.078
26.0,13.0,673.197,556.787
26.0,14.0,746.959,602.059
26.0,15.0,637.587,276.29
26.0,16.0,654.205,276.219
26.0,17.0,632.822,278.723
26.0,18.0,670.815,276.396
26.0,19.0,732.66,654.148
26.0,20.0,749.262,642.43
26.0,21.0,758.835,599.668
26.0,22.0,635.144,659.015
26.0,23.0,635.216,654.355
26.0,24.0,678.092,649.474
26.0,25.0,629.276,288.292
26.0,26.0,643.667,308.393
26.0,27.0,662.853,288.521
26.0,28.0,630.875,275.273
26.0,29.0,634.53,273.674
26.0,30.0,638.641,274.587
26.0,31.0,645.037,273.902
26.0,32.0,651.204,272.075
26.0,33.0,656.914,273.674
26.0,34.0,637.042,294.916
26.0,35.0,643.895,293.774
26.0,36.0,651.433,295.373
26.0,37.0,643.895,299.028
26.0,38.0,636.814,278.927
26.0,39.0,650.976,278.014
26.0,40.0,808.006,395.942
26.0,41.0,783.67,383.244
26.0,42.0,782.612,387.265
26.0,43.0,784.516,390.016
26.0,44.0,805.467,386.419
26.0,45.0,784.516,390.228
26.0,46.0,780.284,396.576
26.0,47.0,780.707,397.0
26.0,48.0,803.351,393.825
26.0,49.0,789.384,394.883
26.0,50.0,791.923,396.365
26.0,51.0,805.679,397.0
26.0,52.0,803.774,393.825
26.0,53.0,791.711,398.904
26.0,54.0,791.288,400.597
26.0,55.0,793.193,400.174
26.0,56.0,798.272,400.386
26.0,57.0,799.33,400.174
26.0,58.0,789.807,402.079
26.0,59.0,789.384,402.713
26.0,60.0,796.579,401.655
26.0,61.0,512.175,388.559
26.0,62.0,526.141,373.783
26.0,63.0,523.915,377.426
26.0,64.0,526.749,374.795
26.0,65.0,524.522,366.698
26.0,66.0,525.534,376.009
26.0,67.0,515.818,378.236
26.0,68.0,526.344,367.508
26.0,69.0,526.141,366.698
26.0,70.0,526.141,375.605
26.0,71.0,515.211,379.248
26.0,72.0,515.818,379.046
26.0,73.0,513.794,379.046
26.0,74.0,526.344,375.605
26.0,75.0,515.414,379.653
26.0,76.0,514.199,385.725
26.0,77.0,513.794,385.928
26.0,78.0,526.344,374.997
26.0,79.0,529.178,382.892
26.0,80.0,525.939,367.103
26.0,81.0,513.794,385.928
27.0,0.0,640.098,283.358
27.0,1.0,654.323,328.55
27.0,2.0,616.186,323.852
27.0,3.0,578.242,352.26
27.0,4.0,523.584,354.761
27.0,5.0,694.673,330.885
27.0,6.0,739.835,371.393
27.0,7.0,787.399,371.405
27.0,8.0,656.697,461.615
27.0,9.0,635.267,461.65
27.0,10.0,625.767,552.028
27.0,11.0,668.518,637.603
27.0,12.0,680.439,461.643
27.0,13.0,668.478,544.944
27.0,14.0,732.841,602.042
27.0,15.0,635.334,276.207
27.0,16.0,654.139,273.991
27.0,17.0,630.45,281.013
27.0,18.0,668.494,276.39
27.0,19.0,727.953,651.837
27.0,20.0,737.445,642.387
27.0,21.0,751.716,601.933
27.0,22.0,632.902,656.748
27.0,23.0,635.18,654.28
27.0,24.0,678.069,647.141
27.0,25.0,626.696,287.06
27.0,26.0,641.91,305.602
27.0,27.0,661.641,285.634
27.0,28.0,628.598,272.084
27.0,29.0,632.639,271.609
27.0,30.0,636.68,272.56
27.0,31.0,642.861,272.322
27.0,32.0,649.517,270.42
27.0,33.0,655.46,272.084
27.0,34.0,635.016,293.003
27.0,35.0,642.148,291.577
27.0,36.0,649.755,293.241
27.0,37.0,642.148,297.045
27.0,38.0,634.778,276.125
27.0,39.0,649.042,276.125
27.0,40.0,788.629,371.854
27.0,41.0,791.3,371.187
27.0,42.0,794.416,366.513
27.0,43.0,791.523,361.839
27.0,44.0,798.422,361.617
27.0,45.0,793.526,367.181
27.0,46.0,796.864,367.848
27.0,47.0,791.968,361.394
27.0,48.0,797.309,361.617
27.0,49.0,796.419,368.738
27.0,50.0,802.428,367.848
27.0,51.0,798.644,368.516
27.0,52.0,800.425,360.726
27.0,53.0,802.205,369.184
27.0,54.0,803.318,368.738
27.0,55.0,802.428,368.738
27.0,56.0,802.65,368.516
27.0,57.0,810.885,370.741
27.0,58.0,788.184,361.617
27.0,59.0,788.629,361.617
27.0,60.0,788.184,361.617
27.0,61.0,499.302,341.982
27.0,62.0,513.799,360.27
27.0,63.0,516.475,363.393
27.0,64.0,514.914,362.947
27.0,65.0,495.957,366.961
27.0,66.0,514.914,362.277
27.0,67.0,503.986,362.5
27.0,68.0,499.302,366.961
27.0,69.0,497.518,366.961
27.0,70.0,512.907,362.054
27.0,71.0,503.54,363.616
27.0,72.0,500.863,372.314
27.0,73.0,499.079,366.515
27.0,74.0,505.324,362.723
27.0,75.0,504.209,369.414
27.0,76.0,505.993,372.09
27.0,77.0,499.079,366.292
27.0,78.0,497.741,368.745
27.0,79.0,499.302,366.961
27.0,80.0,499.302,366.961
27.0,81.0,498.856,366.069
28.0,0.0,639.997,280.989
28.0,1.0,654.282,323.85
28.0,2.0,616.134,321.48
28.0,3.0,575.802,349.846
28.0,4.0,518.682,347.591
28.0,5.0,694.641,326.146
28.0,6.0,744.603,366.565
28.0,7.0,787.474,366.547
28.0,8.0,659.028,449.869
28.0,9.0,637.548,452.182
28.0,10.0,635.266,542.602
28.0,11.0,668.545,637.553
28.0,12.0,685.184,449.862
28.0,13.0,656.729,540.225
28.0,14.0,725.526,613.764
28.0,15.0,635.223,276.153
28.0,16.0,651.854,273.916
28.0,17.0,623.414,280.998
28.0,18.0,663.753,276.275
28.0,19.0,711.345,651.918
28.0,20.0,725.602,644.729
28.0,21.0,735.178,616.122
28.0,22.0,635.164,656.682
28.0,23.0,635.189,654.212
28.0,24.0,678.054,647.083
28.0,25.0,623.717,284.439
28.0,26.0,638.281,304.551
28.0,27.0,662.092,286.057
28.0,28.0,627.184,269.412
28.0,29.0,630.883,268.95
28.0,30.0,634.813,270.337
28.0,31.0,640.361,270.106
28.0,32.0,646.834,268.488
28.0,33.0,652.845,269.643
28.0,34.0,632.501,291.605
28.0,35.0,638.974,289.987
28.0,36.0,647.297,291.605
28.0,37.0,638.512,295.304
28.0,38.0,632.501,274.729
28.0,39.0,646.372,274.498
28.0,40.0,787.948,359.468
28.0,41.0,793.841,360.883
28.0,42.0,796.67,365.126
28.0,43.0,797.378,364.89
28.0,44.0,791.955,365.126
28.0,45.0,794.313,355.696
28.0,46.0,795.492,361.826
28.0,47.0,795.963,361.59
28.0,48.0,793.37,364.655
28.0,49.0,803.979,362.297
28.0,50.0,801.385,360.175
28.0,51.0,795.727,363.004
28.0,52.0,796.435,372.434
28.0,53.0,803.743,362.769
28.0,54.0,806.336,370.313
28.0,55.0,795.727,363.712
28.0,56.0,795.02,370.784
28.0,57.0,796.435,362.769
28.0,58.0,795.963,363.004
28.0,59.0,795.256,363.476
28.0,60.0,795.492,363.712
28.0,61.0,517.308,342.187
28.0,62.0,508.453,345.682
28.0,63.0,504.492,349.876
28.0,64.0,491.91,345.682
28.0,65.0,488.881,344.75
28.0,66.0,494.939,345.682
28.0,67.0,484.454,340.09
28.0,68.0,491.211,342.187
28.0,69.0,488.881,344.517
28.0,70.0,495.638,345.915
28.0,71.0,494.939,354.536
28.0,72.0,493.308,357.565
28.0,73.0,487.483,354.536
28.0,74.0,497.269,346.381
28.0,75.0,495.405,355.468
28.0,76.0,495.871,356.633
28.0,77.0,498.434,357.332
28.0,78.0,509.851,345.915
28.0,79.0,502.395,345.682
28.0,80.0,494.939,346.847
28.0,81.0,497.036,364.322
29.0,0.0,635.313,278.645
29.0,1.0,654.258,319.125
29.0,2.0,616.127,319.076
29.0,3.0,575.834,338.115
29.0,4.0,518.726,333.251
29.0,5.0,694.613,319.102
29.0,6.0,744.616,352.381
29.0,7.0,792.129,352.242
29.0,8.0,659.025,445.079
29.0,9.0,637.578,445.112
29.0,10.0,649.515,537.698
29.0,11.0,708.864,618.607
29.0,12.0,682.818,445.085
29.0,13.0,654.217,535.377
29.0,14.0,675.668,635.202
29.0,15.0,628.152,273.925
29.0,16.0,642.402,273.814
29.0,17.0,618.686,278.662
29.0,18.0,659.045,276.167
29.0,19.0,649.506,654.182
29.0,20.0,661.437,656.62
29.0,21.0,692.334,642.373
29.0,22.0,687.537,654.25
29.0,23.0,,
29.0,24.0,725.585,623.379
29.0,25.0,620.561,284.055
29.0,26.0,635.427,304.247
29.0,27.0,656.284,284.055
29.0,28.0,624.998,266.749
29.0,29.0,628.105,266.749
29.0,30.0,631.655,268.302
29.0,31.0,637.424,268.302
29.0,32.0,643.858,266.527
29.0,33.0,649.405,268.08
29.0,34.0,628.548,289.824
29.0,35.0,636.314,289.159
29.0,36.0,644.302,289.824
29.0,37.0,635.871,294.262
29.0,38.0,628.548,272.739
29.0,39.0,643.193,272.517
29.0,40.0,795.028,348.45
29.0,41.0,795.909,344.483
29.0,42.0,795.248,342.5
29.0,43.0,791.282,356.382
29.0,44.0,809.571,339.195
29.0,45.0,800.757,349.111
29.0,46.0,805.164,348.229
29.0,47.0,808.689,345.585
29.0,48.0,808.689,340.958
29.0,49.0,803.621,347.789
29.0,50.0,811.333,353.077
29.0,51.0,811.554,354.399
29.0,52.0,805.825,354.84
29.0,53.0,806.045,359.467
29.0,54.0,807.147,356.602
29.0,55.0,804.723,357.704
29.0,56.0,802.74,357.484
29.0,57.0,809.791,363.213
29.0,58.0,805.164,359.687
29.0,59.0,803.621,359.687
29.0,60.0,803.621,359.247
29.0,61.0,521.374,338.187
29.0,62.0,509.225,338.888
29.0,63.0,493.573,348.7
29.0,64.0,478.387,338.42
29.0,65.0,474.416,338.187
29.0,66.0,494.741,330.01
29.0,67.0,480.724,338.187
29.0,68.0,476.518,339.355
29.0,69.0,473.481,338.42
29.0,70.0,491.003,336.785
29.0,71.0,484.929,338.42
29.0,72.0,476.752,340.289
29.0,73.0,478.387,345.429
29.0,74.0,496.61,338.42
29.0,75.0,485.863,339.355
29.0,76.0,480.724,345.663
29.0,77.0,479.789,345.663
29.0,78.0,493.573,328.842
29.0,79.0,481.892,347.298
29.0,80.0,481.658,347.064
29.0,81.0,479.789,345.663
30.0,0.0,635.223,276.361
30.0,1.0,651.917,316.718
30.0,2.0,613.848,319.03
30.0,3.0,575.817,335.671
30.0,4.0,521.046,326.151
30.0,5.0,692.245,314.404
30.0,6.0,744.583,349.857
30.0,7.0,792.229,342.798
30.0,8.0,656.731,445.034
30.0,9.0,635.336,445.065
30.0,10.0,649.506,528.224
30.0,11.0,682.774,618.655
30.0,12.0,680.402,445.046
30.0,13.0,654.165,523.601
30.0,14.0,692.301,623.362
30.0,15.0,625.751,273.87
30.0,16.0,639.986,271.551
30.0,17.0,618.617,278.678
30.0,18.0,656.61,273.989
30.0,19.0,659.075,656.58
30.0,20.0,675.635,656.616
30.0,21.0,708.901,632.89
30.0,22.0,661.437,654.269
30.0,23.0,659.024,649.5
30.0,24.0,701.786,625.718
30.0,25.0,618.163,284.019
30.0,26.0,633.917,301.5
30.0,27.0,652.477,280.998
30.0,28.0,619.242,268.265
30.0,29.0,624.205,266.97
30.0,30.0,629.601,267.833
30.0,31.0,635.428,267.402
30.0,32.0,641.254,265.675
30.0,33.0,647.297,267.186
30.0,34.0,626.795,289.415
30.0,35.0,633.701,287.904
30.0,36.0,642.118,289.63
30.0,37.0,633.701,293.083
30.0,38.0,626.579,271.934
30.0,39.0,640.607,271.934
30.0,40.0,799.835,338.613
30.0,41.0,800.763,337.685
30.0,42.0,800.299,338.381
30.0,43.0,799.603,340.468
30.0,44.0,799.835,341.164
30.0,45.0,801.227,339.772
30.0,46.0,801.227,337.685
30.0,47.0,801.922,338.845
30.0,48.0,802.154,356.238
30.0,49.0,800.299,339.54
30.0,50.0,810.967,345.802
30.0,51.0,804.241,356.006
30.0,52.0,804.705,355.774
30.0,53.0,800.067,340.236
30.0,54.0,811.43,349.048
30.0,55.0,804.937,354.382
30.0,56.0,803.778,353.918
30.0,57.0,798.444,339.308
30.0,58.0,802.386,351.831
30.0,59.0,803.546,352.991
30.0,60.0,803.314,352.759
30.0,61.0,515.661,322.102
30.0,62.0,508.183,329.127
30.0,63.0,500.932,336.151
30.0,64.0,491.188,342.27
30.0,65.0,489.602,343.629
30.0,66.0,489.376,318.477
30.0,67.0,480.538,335.472
30.0,68.0,477.592,338.871
30.0,69.0,490.055,343.629
30.0,70.0,489.602,330.94
30.0,71.0,482.124,334.565
30.0,72.0,483.711,338.191
30.0,73.0,490.735,343.403
30.0,74.0,491.415,332.073
30.0,75.0,485.297,334.339
30.0,76.0,485.07,334.792
30.0,77.0,490.735,342.723
30.0,78.0,488.243,319.61
30.0,79.0,485.297,336.378
30.0,80.0,480.312,339.097
30.0,81.0,480.538,338.644
31.0,0.0,635.169,276.338
31.0,1.0,654.242,316.635
31.0,2.0,616.099,316.678
31.0,3.0,573.397,330.914
31.0,4.0,521.025,314.352
31.0,5.0,692.378,314.328
31.0,6.0,751.742,349.868
31.0,7.0,796.893,330.864
31.0,8.0,656.716,444.96
31.0,9.0,635.275,444.994
31.0,10.0,642.412,525.849
31.0,11.0,670.823,618.643
31.0,12.0,680.461,444.979
31.0,13.0,651.85,521.032
31.0,14.0,675.631,632.835
31.0,15.0,623.385,273.868
31.0,16.0,637.706,271.488
31.0,17.0,618.577,278.726
31.0,18.0,656.547,273.883
31.0,19.0,654.27,656.644
31.0,20.0,670.894,656.716
31.0,21.0,689.903,642.347
31.0,22.0,656.633,654.236
31.0,23.0,654.162,651.808
31.0,24.0,689.904,640.012
31.0,25.0,617.549,282.695
31.0,26.0,633.898,301.442
31.0,27.0,652.646,280.733
31.0,28.0,617.767,268.308
31.0,29.0,622.563,266.782
31.0,30.0,627.141,268.09
31.0,31.0,634.77,266.782
31.0,32.0,640.438,265.038
31.0,33.0,646.76,266.782
31.0,34.0,626.487,289.235
31.0,35.0,633.245,287.709
31.0,36.0,641.528,289.017
31.0,37.0,633.245,292.941
31.0,38.0,624.525,271.578
31.0,39.0,640.002,270.706
31.0,40.0,804.94,329.415
31.0,41.0,802.402,328.907
31.0,42.0,800.372,329.161
31.0,43.0,803.164,337.283
31.0,44.0,807.479,338.299
31.0,45.0,825.5,323.323
31.0,46.0,828.799,325.354
31.0,47.0,834.637,327.638
31.0,48.0,838.445,326.369
31.0,49.0,828.292,325.1
31.0,50.0,829.561,328.654
31.0,51.0,835.906,330.43
31.0,52.0,836.922,325.354
31.0,53.0,835.145,326.369
31.0,54.0,832.353,333.476
31.0,55.0,834.891,333.222
31.0,56.0,835.653,329.161
31.0,57.0,835.653,327.892
31.0,58.0,826.261,336.522
31.0,59.0,835.653,333.476
31.0,60.0,835.653,329.923
31.0,61.0,519.191,315.156
31.0,62.0,509.788,315.603
31.0,63.0,500.832,318.29
31.0,64.0,494.115,323.888
31.0,65.0,490.309,328.141
31.0,66.0,489.637,313.141
31.0,67.0,487.398,328.141
31.0,68.0,490.085,327.47
31.0,69.0,492.548,320.753
31.0,70.0,489.413,313.812
31.0,71.0,486.279,325.455
31.0,72.0,491.876,324.559
31.0,73.0,493.443,319.186
31.0,74.0,484.712,315.156
31.0,75.0,485.383,323.44
31.0,76.0,491.652,323.216
31.0,77.0,493.443,319.41
31.0,78.0,487.622,312.917
31.0,79.0,485.159,320.305
31.0,80.0,488.742,320.753
31.0,81.0,493.22,320.305
32.0,0.0,635.175,276.238
32.0,1.0,654.198,314.31
32.0,2.0,613.841,314.373
32.0,3.0,575.732,328.481
32.0,4.0,521.173,309.592
32.0,5.0,692.327,312.029
32.0,6.0,751.749,347.517
32.0,7.0,796.926,323.788
32.0,8.0,656.741,445.033
32.0,9.0,635.284,445.105
32.0,10.0,640.024,533.051
32.0,11.0,668.493,618.647
32.0,12.0,682.782,445.014
32.0,13.0,651.909,521.119
32.0,14.0,670.924,635.16
32.0,15.0,623.386,273.773
32.0,16.0,637.704,269.145
32.0,17.0,618.576,276.368
32.0,18.0,656.541,273.803
32.0,19.0,649.543,656.611
32.0,20.0,663.732,656.713
32.0,21.0,678.033,644.73
32.0,22.0,654.212,654.205
32.0,23.0,644.776,647.12
32.0,24.0,689.804,637.607
32.0,25.0,617.605,281.896
32.0,26.0,634.372,299.308
32.0,27.0,652.859,279.101
32.0,28.0,617.82,267.278
32.0,29.0,622.334,265.559
32.0,30.0,627.278,265.989
32.0,31.0,634.587,265.344
32.0,32.0,640.176,262.979
32.0,33.0,646.625,264.269
32.0,34.0,626.419,287.27
32.0,35.0,633.082,285.765
32.0,36.0,641.681,287.055
32.0,37.0,633.297,291.354
32.0,38.0,624.484,270.503
32.0,39.0,640.176,268.998
32.0,40.0,802.694,325.351
32.0,41.0,800.917,324.336
32.0,42.0,800.155,323.32
32.0,43.0,798.632,324.844
32.0,44.0,796.347,326.113
32.0,45.0,815.136,314.941
32.0,46.0,825.546,314.434
32.0,47.0,831.132,315.703
32.0,48.0,835.194,318.242
32.0,49.0,818.182,317.226
32.0,50.0,828.339,316.973
32.0,51.0,834.432,320.019
32.0,52.0,839.764,322.051
32.0,53.0,818.944,321.035
32.0,54.0,828.085,321.289
32.0,55.0,834.94,323.066
32.0,56.0,839.51,324.844
32.0,57.0,818.944,324.844
32.0,58.0,827.577,325.351
32.0,59.0,832.909,326.621
32.0,60.0,837.479,327.129
32.0,61.0,521.055,309.948
32.0,62.0,510.7,309.948
32.0,63.0,491.402,308.301
32.0,64.0,485.284,309.948
32.0,65.0,481.989,310.654
32.0,66.0,493.05,304.3
32.0,67.0,488.108,307.36
32.0,68.0,484.342,309.948
32.0,69.0,481.518,317.244
32.0,70.0,497.521,305.712
32.0,71.0,491.167,310.654
32.0,72.0,487.637,315.832
32.0,73.0,483.636,321.48
32.0,74.0,501.757,309.007
32.0,75.0,494.932,313.008
32.0,76.0,492.579,318.891
32.0,77.0,490.461,325.01
32.0,78.0,504.11,311.831
32.0,79.0,500.11,315.126
32.0,80.0,498.462,319.126
32.0,81.0,497.756,322.186
33.0,0.0,635.218,273.949
33.0,1.0,654.2,311.999
33.0,2.0,613.842,314.23
33.0,3.0,575.754,316.782
33.0,4.0,523.525,307.147
33.0,5.0,692.285,311.942
33.0,6.0,751.761,345.18
33.0,7.0,794.568,316.688
33.0,8.0,656.642,445.054
33.0,9.0,635.227,445.049
33.0,10.0,637.553,535.357
33.0,11.0,666.124,609.116
33.0,12.0,678.099,445.105
33.0,13.0,654.336,523.614
33.0,14.0,659.075,620.992
33.0,15.0,623.417,271.416
33.0,16.0,637.741,264.386
33.0,17.0,618.592,276.164
33.0,18.0,656.553,271.422
33.0,19.0,642.411,654.244
33.0,20.0,656.726,656.59
33.0,21.0,673.305,635.244
33.0,22.0,640.026,637.663
33.0,23.0,637.622,635.198
33.0,24.0,678.068,616.227
33.0,25.0,617.551,280.404
33.0,26.0,634.566,296.547
33.0,27.0,652.454,276.914
33.0,28.0,617.987,264.915
33.0,29.0,622.568,263.17
33.0,30.0,627.586,263.607
33.0,31.0,635.003,262.952
33.0,32.0,640.892,260.989
33.0,33.0,647.001,261.861
33.0,34.0,626.713,284.767
33.0,35.0,633.257,283.458
33.0,36.0,641.765,284.331
33.0,37.0,633.475,288.475
33.0,38.0,624.531,268.406
33.0,39.0,640.238,266.661
33.0,40.0,798.197,317.783
33.0,41.0,797.447,318.783
33.0,42.0,800.946,319.283
33.0,43.0,808.445,322.532
