Frame,Point,x,y
0,57,732.7374896912942,463.893159006206
0,58,732.7295322464182,463.8061103345147
0,59,732.2921279148247,458.74848744024666
0,60,734.2591438729913,456.8596191968986
0,61,610.260150893545,423.1763432185582
0,62,605.2968750571662,431.97812391079134
0,63,627.1957426304642,445.6578870857481
0,64,627.3334882208691,446.2357534015841
0,65,628.3214962756409,447.8849230685055
0,66,605.1466119946215,433.2901901947439
0,67,608.6325575778151,435.5427468417961
0,68,612.2244728447095,435.45140588641857
0,69,621.7299845248526,428.16785624391525
0,70,619.8496974629409,449.3883253119803
0,71,608.8427009186712,435.6139749315383
0,72,608.8393276524448,441.90754379020217
0,73,614.0371831325081,441.7302914573068
0,74,614.6663136368082,444.81832367088276
0,75,610.7133049820706,435.22044718914026
0,76,614.1012910212446,441.4551674677975
0,77,613.6127822483611,441.6627802058606
0,78,614.0418954172457,451.21279553493184
0,79,614.6640653610184,451.2193126214983
0,80,613.2061508376087,442.08885316935147
0,81,613.411657835999,451.43320110389
1,0,670.9015584409112,293.20118228529356
1,1,675.6760814589062,330.5774272580751
1,2,638.202001331229,333.7200353266357
1,3,616.0857258092104,385.90867605146605
1,4,614.9746107907926,426.1152445317447
1,5,711.7054935148494,323.99737651053266
1,6,725.946557159793,381.61988266562884
1,7,727.5273116931008,430.2171787927279
1,8,658.775798354243,456.82118723890983
1,9,635.5073003310973,453.2192305654381
1,10,622.4980278860146,540.8886212394331
1,11,638.0322785905981,634.9950147934741
1,12,689.3686201287954,459.12283029801307
1,13,695.4423723213829,545.16076527055
1,14,658.1436003767029,635.5160173735427
1,15,656.5311166677076,292.3210368896229
1,16,672.9698170742087,278.6350598736526
1,17,652.3093013823453,297.92244814798295
1,18,679.1277236224857,276.29057969375526
1,19,687.3495574826546,662.9215152106052
1,20,690.7477844448945,656.4918725579672
1,21,655.4104274591551,639.7544386321902
1,22,616.9264280178056,658.8130674355195
1,23,612.4912446680272,654.2772150537531
1,24,644.0819934979056,643.3657974563944
1,25,653.3352522377966,303.40232134319297
1,26,677.0564393983558,309.8057793110251
1,27,683.6367678040551,286.4695011549731
1,28,648.6012584461793,290.2776337914273
1,29,651.9358281505087,286.6551760791325
1,30,657.4766390990976,285.5428665407488
1,31,662.8409187616674,281.6319794177756
1,32,667.3601725720221,277.61380680584807
1,33,672.8021207918547,276.57575033105365
1,34,665.147953037878,303.519804185719
1,35,671.6838651582738,300.8668935815909
1,36,677.8006101784586,297.4787213717604
1,37,673.8185092336988,304.61886493982195
1,38,656.4562585100882,290.1421970526805
1,39,669.3590464710593,283.0796060912994
1,40,736.7649057514382,448.13862501400956
1,41,728.0587108390166,444.0592163200245
1,42,719.9670671046902,443.0258805020527
1,43,721.1232850718313,444.269954122485
1,44,721.3149104030375,446.4763790564499
1,45,717.5376912767002,461.0458086154327
1,46,714.3587226355774,455.81764905794853
1,47,716.5523330788955,451.16775871231374
1,48,720.299989430133,448.16247737530335
1,49,721.0576566458012,463.7191411976918
1,50,719.1524229203021,456.2610793575221
1,51,721.2301683251178,454.2467412661616
1,52,727.6289575162461,451.15852052665304
1,53,726.0139998219474,463.59965205804957
1,54,724.1052283405094,459.6876980534474
1,55,725.4853560810869,455.54887069047606
1,56,727.9389464541275,453.9024250296333
1,57,730.883584072227,464.0474415913254
1,58,729.7721877826799,465.14438423641906
1,59,729.1351447536362,461.75208820703426
1,60,730.6786212878752,459.55764984311827
1,61,610.7169491546645,422.7302820239339
1,62,605.7982144742715,433.0732393356677
1,63,626.0892762672481,447.02266619505383
1,64,624.0127747477869,449.2049860696291
1,65,626.6053018913926,451.3802079867731
1,66,603.2366820740219,436.0311288058728
1,67,610.6410813158906,438.7491732727167
1,68,612.3519816402976,440.70343800686925
1,69,619.7924556874699,437.81525397867966
1,70,618.4837256966824,448.3936092148004
1,71,609.2662545316441,437.97104720309335
1,72,609.348942685018,444.59928266926596
1,73,611.1873041705429,443.48572942455496
1,74,615.8157409471679,444.63032127893047
1,75,610.9886385579323,438.7045265254523
1,76,612.6152987595185,444.56626797658294
1,77,610.9471399349516,444.3106535138134
1,78,614.5780668991869,451.4704031691809
1,79,613.8420164896064,452.0001034246418
1,80,615.022250389143,448.80778229133546
1,81,615.0844126284454,456.8061906265785
2,0,671.0868488839365,293.05914001541134
2,1,675.5967641508402,330.71433462913325
2,2,638.0465810232154,334.0126838816777
2,3,616.0451314911982,385.7595124121873
2,4,614.2747327123502,426.49782638556957
2,5,711.7653030991213,324.095555767709
2,6,724.5073364996339,382.289627220489
2,7,725.1025177899888,431.45053083122536
2,8,658.4013806127801,454.95739692307194
2,9,635.505240759114,452.19126483424276
2,10,624.2922636517155,539.8101743980781
2,11,638.2983556237294,635.2887928023509
2,12,688.7778242547753,457.1443709572962
2,13,695.6888365331878,543.5331349577935
2,14,659.2643462637214,635.6725307466426
2,15,656.413875935117,292.23341668520914
2,16,673.2217069202527,278.75171910067166
2,17,652.7518219184786,297.7387100391659
2,18,679.6486843464652,276.5128892100458
2,19,685.4325454595042,662.427890011989
2,20,691.397464792622,656.534257429924
2,21,656.2339440288982,641.4357626874257
2,22,616.9238886362722,658.9328591357005
2,23,612.8003984068025,654.2809415154883
2,24,644.7657238954159,644.6532587115141
2,25,653.8573484443306,303.4958952373468
2,26,677.5455481592031,310.04832988453484
2,27,684.0461479767594,286.3167845502385
2,28,649.1674782438434,290.26497968016787
2,29,652.6012519520882,286.605814151696
2,30,658.1572615959342,285.24862735294727
2,31,663.4309149873374,281.5472389201932
2,32,667.6288093040613,277.5403030352274
2,33,673.2369219780153,276.42244995740276
2,34,665.5047060645404,303.35425192874357
2,35,672.0300562310946,300.59062638254164
2,36,678.2059538788486,297.2871942954406
2,37,674.161628658025,304.4973063362579
2,38,656.8078983836857,290.1288197339024
2,39,669.7470542156954,283.0683357798442
2,40,733.225741803545,444.70495249493376
2,41,723.8642760109338,444.81319582769663
2,42,718.1720917413707,448.34321773129767
2,43,720.2104578566094,449.6773122501397
2,44,719.1852109440783,451.23472639954844
2,45,718.6282871813695,461.08607203148745
2,46,713.0975506278243,458.707035382973
2,47,715.0759293218283,455.246061307688
2,48,718.919421492882,452.58845671308103
2,49,720.4777405259849,463.4194709240615
2,50,717.2046350977521,457.2258341301301
2,51,718.6278601090379,457.9261151697558
2,52,726.7152076010765,454.05672522981587
2,53,724.4845674997074,463.44261463561094
2,54,721.7529681411179,460.5001018456508
2,55,722.6047150856523,457.0141394707598
2,56,725.4763633625556,456.9775976282517
2,57,729.2299733650713,464.04885815624584
2,58,727.2251732816692,466.1859750471322
2,59,726.4691335518557,464.0964254077843
2,60,727.6419541102534,461.76858662521175
2,61,611.2874498074165,422.17917743113435
2,62,606.6018681984704,434.24310322267814
2,63,625.3885587125819,448.4527115146517
2,64,621.4969155062372,451.9231863614362
2,65,625.1317279920224,454.57805210838893
2,66,602.1742456119764,438.69607424216446
2,67,612.4003925031197,441.8777096090778
2,68,612.7327151810246,445.3492746251563
2,69,618.3988839444439,445.9628319785495
2,70,617.3432480553195,447.77088913912075
2,71,609.7340129020524,440.3170812189496
2,72,609.9983977352158,447.08395928828224
2,73,609.1633506849175,445.14214975032525
2,74,616.5969539872287,444.7181267258456
2,75,611.2719361277134,441.80421823571885
2,76,611.6211200630344,447.2563273114451
2,77,609.0360361759439,446.59886192277287
2,78,614.8457458672324,451.6795277761848
2,79,613.0781125254842,452.68240463481646
2,80,616.4938715575427,454.32561110440577
2,81,616.4491156448133,461.1055596115518
3,0,671.2280278896675,292.9291143723476
3,1,675.5265437775136,330.8390005435956
3,2,637.8978956871102,334.1896846912133
3,3,616.0250686977278,385.69026687286356
3,4,613.966451992635,426.9623184521827
3,5,711.8484801454849,324.228917334812
3,6,723.1896385299457,382.8952607827376
3,7,723.0432234460787,432.6393844150546
3,8,658.0572311506497,453.5477711148256
3,9,635.4874137247693,451.3955911988377
3,10,625.8976922882517,539.0916091620682
3,11,638.564043778172,635.5551922311176
3,12,688.1930509916092,455.6451266995361
3,13,695.6033285302764,542.3657229236505
3,14,660.1423710041856,635.8246480113125
3,15,656.3308818012788,292.13888456669673
3,16,673.4480057107346,278.85068995990355
3,17,653.1308298333358,297.5629077563572
3,18,680.1360441094763,276.7107480427133
3,19,684.0472266779489,661.9570678534682
3,20,691.8116749023586,656.5735171150847
3,21,656.804686120974,642.8468110459498
3,22,616.9207907674695,659.0417225118767
3,23,613.0956536408868,654.2843142321939
3,24,645.4225200984076,645.8169349275455
3,25,654.3169655920102,303.56223026132005
3,26,677.9762006281459,310.277020161885
3,27,684.4150743515581,286.1841592731879
3,28,649.6766532868356,290.22991497834465
3,29,653.203699286881,286.54745386458575
3,30,658.7724092096655,284.97830323302344
3,31,663.9622532186534,281.47305227677106
3,32,667.8800897016819,277.47683734604834
3,33,673.6265190623566,276.28808734538575
3,34,665.8166695762026,303.20547205282975
3,35,672.3321554121835,300.3389259758584
3,36,678.5637258162085,297.1164963732386
3,37,674.459560541451,304.38943168995826
3,38,657.1176907104573,290.1084907912608
3,39,670.0929957990498,283.0622736181961
3,40,730.0766817389502,441.9180349232629
3,41,720.302349678854,445.3542172546195
3,42,716.2655130664828,452.5717204040733
3,43,718.8940430142776,453.9314784190603
3,44,717.1837373856043,455.4188005307733
3,45,719.2149582117664,460.99299960004276
3,46,711.944202917154,461.1722937836771
3,47,713.699192699888,458.8109178904176
3,48,717.4439295140396,456.5799355561374
3,49,719.8793449100779,463.05431460957334
3,50,715.5310169199082,458.1952182582195
3,51,716.3925113005413,461.09421949456464
3,52,725.6068087395158,456.76993512712164
3,53,723.1189126015989,463.28542744958145
3,54,719.7603086360386,461.2276848979545
3,55,720.1334733028391,458.3605741425269
3,56,723.3457776160168,459.68326873697566
3,57,727.7556932629409,463.9196598198819
3,58,725.0511750947142,466.9611377749967
3,59,724.2460994946349,465.8485156559763
3,60,725.0974566180901,463.53866943539674
3,61,611.9643611484537,421.55772616928596
3,62,607.6800362092043,435.4803979004634
3,63,625.0589231833558,449.93967918605523
3,64,619.721902382341,454.40803321422965
3,65,623.8908853488326,457.49494282145935
3,66,601.8823604492273,441.28447500775013
3,67,613.933768176292,444.92619576905844
3,68,613.3394944001336,449.43565038284015
3,69,617.50262661422,452.7332106175972
3,70,616.4222741438268,447.49243951543195
3,71,610.2461674154663,442.6482336452703
3,72,610.773448061162,449.3791269931447
3,73,607.8945352712915,446.7139394394126
3,74,617.0559809631906,445.05800162935975
3,75,611.5675827609414,444.55282797229825
3,76,611.0747895720497,449.565783567637
3,77,607.8152631680325,448.56577700879376
3,78,614.8828934100667,451.8523462219091
3,79,612.3797156261663,453.2815059148545
3,80,617.6542175446145,458.74427691247206
3,81,617.5363734819025,464.42754051777905
4,0,671.3264624132507,292.81080028936145
4,1,675.464663872424,330.9517802106784
4,2,637.7557867470005,334.2619398924519
4,3,616.0255445405886,385.69583808315724
4,4,614.014880105505,427.5032329216264
4,5,711.9524943931378,324.3954664785867
4,6,721.9881199830239,383.44499497282015
4,7,721.3131742813925,433.78450640421335
4,8,657.7422396749715,452.5514584386999
4,9,635.4548133248923,450.81191056911877
4,10,627.321726212242,538.7016997403224
4,11,638.8291066019274,635.7952544868376
4,12,687.6153126271715,454.5829954002901
4,13,695.2182271557135,541.6189963900579
4,14,660.7992930070594,635.9724208201138
4,15,656.2791912041381,292.0381637862967
4,16,673.6488287117953,278.93331650696206
4,17,653.4483760677426,297.3948814769131
4,18,680.5904269959174,276.88560845589546
4,19,683.1192403431235,661.5085100972365
4,20,692.0036298794388,656.6097293464195
4,21,657.1540988375344,644.0108882164111
4,22,616.9171404740799,659.1399441253805
4,23,613.3772734001677,654.2873422163989
4,24,646.0528802376522,646.8615552517866
4,25,654.7159824773098,303.60294214628766
4,26,678.3498984865332,310.49238126586914
4,27,684.7444582565133,286.07102173338086
4,28,650.130175432903,290.1739785061982
4,29,653.7446946916058,286.48087629335384
4,30,659.3236894219915,284.73126571838543
4,31,664.4363484255005,281.4091386197434
4,32,668.11360751668,277.42314463623603
4,33,673.9719720950004,276.1721027624571
4,34,666.0848916948386,303.0730069897695
4,35,672.5911762900779,300.11115921596445
4,36,678.8750381823535,296.9660559582461
4,37,674.7133651271849,304.2948793602356
4,38,657.3866196847383,290.081826722459
4,39,670.3978363010841,283.0612986077052
4,40,727.2828510098612,439.72798143723327
4,41,717.3088381849515,445.71284558937896
4,42,714.2664903083669,455.81050856198016
4,43,717.2197645006951,457.1420153179884
4,44,715.2967448417124,459.0715493480631
4,45,719.3397025985324,460.7896643339198
4,46,710.8824657648337,463.24937426237085
4,47,712.4096835991041,461.90217514481554
4,48,715.8865460045922,460.16302305800366
4,49,719.2553950212986,462.64004157815697
4,50,714.1001573540668,459.167477769237
4,51,714.4870653100327,463.79333729050364
4,52,724.3240641748336,459.3048030367542
4,53,721.897533823369,463.1319256133741
4,54,718.0896090020681,461.88182979904775
4,55,718.0324898389207,459.60152814136654
4,56,721.5114570194371,462.0504819652872
4,57,726.4397794589498,463.6820977011482
4,58,723.2128795731425,467.5001274283552
4,59,722.418047767125,467.0753755650899
4,60,722.9934430893485,464.9141381658913
4,61,612.7403914744287,420.900624967516
4,62,609.0049184859163,436.7778056976638
4,63,625.0657028964604,451.47522535077763
4,64,618.6237272622192,456.67720556523386
4,65,622.8728847331254,460.1473675140908
4,66,602.2840844265177,443.7957796067612
4,67,615.2644853721973,447.89247167083766
4,68,614.1451402308692,453.0092999214814
4,69,617.0570410152441,458.24901026989465
4,70,615.7148135671803,447.530534774225
4,71,610.8029094574555,444.96066114821843
4,72,611.6598489209803,451.5023391297472
4,73,607.3100705253245,448.2154854966123
4,74,617.2388500812539,445.6262076072044
4,75,611.879963527143,446.98366138754915
4,76,610.9323419268223,451.53507484041245
4,77,607.2206131079122,450.2497703479308
4,78,614.7274706163748,452.0010353723198
4,79,611.7541879491666,453.8126969275884
4,80,618.5364915521666,462.16571701944457
4,81,618.3767927365136,466.86836580422914
5,0,671.3835194098327,292.70389269971156
5,1,675.4103679690697,331.05302883959814
5,2,637.6200956269734,334.24035162260225
5,3,616.04656613157,385.7711246927307
5,4,614.3851285248172,428.1150819839425
5,5,712.0748155812782,324.59320846577805
5,6,720.8974375911644,383.94704141118206
5,7,719.8761159159528,434.8866636586993
5,8,657.4552958928663,451.9276075192238
5,9,635.4084336563121,450.4199238549816
5,10,628.5717778403058,538.609220341759
5,11,639.093307642996,636.0100209765735
5,12,687.0456214493365,453.9158749351152
5,13,694.5659112525632,541.2534225789531
5,14,661.2567306813064,636.1159008256074
5,15,656.2558610816394,291.93197759622024
5,16,673.8242911895754,279.00094279746105
5,17,653.7065115625245,297.23447137818977
5,18,681.012457090185,277.03892271373047
5,19,682.5742256601627,661.0816781054876
5,20,691.9865448291965,656.6429718568976
5,21,657.3136272807315,644.9512987074572
5,22,616.9129438187869,659.2278105375449
5,23,613.6455207145322,654.2900344806305
5,24,646.6573024439214,647.7918488315362
5,25,655.0562778967043,303.61964662342444
5,26,678.6681434157143,310.69494431928086
5,27,685.0352110196869,285.9767683403765
5,28,650.5294365397929,290.0987090839691
5,29,654.2257627029808,286.40686251355237
5,30,659.8127097146114,284.5068863464415
5,31,664.8546155777633,281.355217081344
5,32,668.3289565008524,277.3789598037156
5,33,674.2743411260682,276.073936476071
5,34,666.3104205424231,302.956399171355
5,35,672.8081324533154,299.9066929572829
5,36,679.1410031690997,296.8353014035543
5,37,674.9241026584353,304.21328770640207
5,38,657.6156695008641,290.04944402520016
5,39,670.6625408017596,283.0652897497214
5,40,724.8093750684856,438.08490117508126
5,41,714.8196478714017,445.9196458205611
5,42,712.1941826953637,458.1587022466192
5,43,715.2333462717221,459.41848563566634
5,44,713.5104884264997,462.2359207493573
5,45,719.0445185723089,460.49913924594
5,46,709.8961254321315,464.9742268213642
5,47,711.1949624055062,464.5596797551958
5,48,714.2603034755261,463.36382837221174
5,49,718.5988160828667,462.1930211537424
5,50,712.8806453675253,460.1408586906293
5,51,712.8744655479176,466.06575160748855
5,52,722.887277150299,461.6679817768975
5,53,720.800929860765,462.9859442404022
5,54,716.7032284160028,462.4739191376207
5,55,716.2626238001706,460.75035490286785
5,56,719.9376693777438,464.11028092266906
5,57,725.261267646213,463.35842291895983
5,58,721.6729730682835,467.83319901555063
5,59,720.9369835544788,467.84402174860554
5,60,721.2782278019937,465.9412327089137
5,61,613.6082490819945,420.24257055495104
5,62,610.5487150080484,438.1280089429197
5,63,625.3742310687861,453.05100615033217
5,64,618.138382031993,458.74838235167357
5,65,622.0678369162027,462.5518135743903
5,66,603.3024753845904,446.2294365433284
5,67,616.4158211276256,450.7743772325943
5,68,615.1224736064754,456.11695788264086
5,69,617.015484465962,462.632851309515
5,70,615.2148759303562,447.8574493459909
5,71,611.4044304135906,447.2505203939569
5,72,612.6433555727957,453.47114904398404
5,73,607.3391690426768,449.6611749267198
5,74,617.1915895476193,446.39900627711137
5,75,612.2134634958464,449.1300241338306
5,76,611.1498117676107,453.204639225025
5,77,607.1878781922777,451.68921351623965
5,78,614.4174385748424,452.1377720933833
5,79,611.2088916519998,454.2912673358508
5,80,619.1738967820066,464.6918687292339
5,81,619.0009800054476,468.5242679298715
6,0,671.4005658345601,292.6080865366568
6,1,675.3628996009486,331.14310163957083
6,2,637.4906637511152,334.1358220188735
6,3,616.0881405824615,385.9110253512462
6,4,615.0423087244295,428.7923778291729
6,5,712.2129134491037,324.8201485631311
6,6,719.9122480866621,384.4096117182688
6,7,718.6957939697811,435.94662303850964
6,8,657.1952895114534,451.6353669809262
6,9,635.3492688158581,450.1993319663218
6,10,629.6552595890615,538.7829451752972
6,11,639.3564104493794,636.2005331073889
6,12,686.4849897459779,453.60166317956856
6,13,693.67875966389,541.2294687122729
6,14,661.5363024358904,636.255139680354
6,15,656.2579483717283,291.8210492486785
6,16,673.9745084102163,279.0549128870145
6,17,653.907287258507,297.08151763754313
6,18,681.4027584766767,277.1721430803559
6,19,682.3378218342008,660.6760332404147
6,20,691.7736348569659,656.6733223794887
6,21,657.3147165527167,645.691347027736
6,22,616.9082068642728,659.3056083097025
6,23,613.9006586138677,654.2924000374169
6,24,647.2362848479862,648.6125448140924
6,25,655.3397306466686,303.61395942390556
6,26,678.9324370970387,310.88524044491413
6,27,685.2882439691411,285.90079550373457
6,28,650.8758284652524,290.0056455318979
6,29,654.6484278577246,286.3261936007336
6,30,660.2410775692246,284.3045366545997
6,31,665.2184696453266,281.3110067938074
6,32,668.5257304059961,277.34401774641196
6,33,674.5346862056815,275.993028753682
6,34,666.4943042409304,302.8551910293781
6,35,672.9840374904331,299.7248940542368
6,36,679.3627329682623,296.7236610622549
6,37,675.0928333784105,304.1442950877702
6,38,657.8058243531697,290.0119591971879
6,39,670.8880743810379,283.07412604559465
6,40,722.6213793670305,436.9389032750428
6,41,712.7706850803779,446.0051829367514
6,42,710.067749455813,459.7154214995912
6,43,712.9805122832175,460.87045206083565
6,44,711.8112232540623,464.9548626325945
6,45,718.3714043637368,460.14449734892435
6,46,708.9689681803139,466.38280146296694
6,47,710.0425895051234,466.82327840587146
6,48,712.5782344378276,466.20846065229233
6,49,717.9025333180003,461.7296226602591
6,50,711.8410699275797,461.1136070498432
6,51,711.5176554246002,467.95374549543425
6,52,721.3167509091809,463.86612416573485
6,53,719.8095994095332,462.8513184440785
6,54,715.5635260546383,463.0153355023625
6,55,714.7847342928616,461.82040786261973
6,56,718.5886824958623,465.8937092186031
6,57,724.1991935178438,462.97088659223107
6,58,720.3941419314643,467.9906075449255
6,59,719.7549120418473,468.22147082000214
6,60,719.9001250339892,466.6661929566816
6,61,614.5606422678028,419.61825966071785
6,62,612.2836257550434,439.52368996487183
6,63,625.9498409172229,454.65867772623216
6,64,618.2018585777832,460.639242510773
6,65,621.4658526693671,464.7247683904638
6,66,604.8605911641881,448.58489432158325
6,67,617.4110524793662,453.5697523725074
6,68,616.2443154601962,458.8053589078792
6,69,617.3313142848191,466.00735411053
6,70,614.9164708383296,448.4454576612205
6,71,612.0509216694409,449.5139680486488
6,72,613.7097232747315,455.303110081749
6,73,607.9110434190078,451.06539473453
6,74,616.9602275684863,447.3526592568122
6,75,612.5724677365787,451.02522186350075
6,76,611.683233734672,454.6149148167278
6,77,607.6528506178238,452.9224780897747
6,78,613.9907583741536,452.2747332510651
6,79,610.7511888921797,454.7325068024738
6,80,619.5996364359415,466.4246693457495
6,81,619.4395418855039,469.49147935367466
7,0,671.3789686425791,292.52307673345587
7,1,675.3215023015589,331.2223538198127
7,2,637.367332543513,333.9592532184748
7,3,616.1502750050524,386.11043870836625
7,4,615.9515321781997,429.52963264736013
7,5,712.3642577358124,325.0742920373913
7,6,719.0272082018137,384.840917514526
7,7,717.7359540629001,436.9651514036421
7,8,656.9611102378543,451.6338854483363
7,9,635.2783129003601,450.12983581303513
7,10,630.5795838751287,539.1916484498552
7,11,639.618178569078,636.3678322863462
7,12,685.9344298049707,453.59825800920765
7,13,692.5891512327584,541.5076020119552
7,14,661.6596266797751,636.3901890369152
7,15,656.2825100123492,291.7061019958823
7,16,674.0995956398588,279.0965708312362
7,17,654.0527540965159,296.9358604323294
7,18,681.7619552397898,277.28672181991004
7,19,682.335668070373,660.2910368642115
7,20,691.3781150680811,656.7008586471629
7,21,657.1888117556421,646.2543376858958
7,22,616.9029356732211,659.3736240031861
7,23,614.1429501280609,654.2944478992861
7,24,647.7903255806183,649.3283723467536
7,25,655.568219523677,303.5874962789057
7,26,679.1442812118552,311.06380076556223
7,27,685.5044684329375,285.8424996330141
7,28,651.1707430670289,289.89632667022516
7,29,655.0142146925556,286.23965063044943
7,30,660.6104004675303,284.1235881802681
7,31,665.5293255980747,281.27622688936725
7,32,668.7035229839074,277.31805336225
7,33,674.7540673839621,275.928819862744
7,34,666.6375909123349,302.7689249956309
7,35,673.1199049899684,299.5651293612493
7,36,679.541339771657,296.63056328743903
7,37,675.2206175303185,304.0875398636523
7,38,657.9580684359901,289.969988736125
7,39,671.07540211888,283.08768649667473
7,40,720.6839893577032,436.2400968753541
7,41,711.0978561540553,446.0000219265355
7,42,707.9063498180556,460.57978636249663
7,43,710.5069864910411,461.60747728223794
7,44,710.1852044384971,467.27132289571347
7,45,717.3623582034577,459.74881165569394
7,46,708.0847802706487,467.5110481894888
7,47,708.9401252839848,468.73281778115586
7,48,710.8533714024826,468.72302905177696
7,49,717.1594719499184,461.266215421637
7,50,710.9500200015264,462.08396887432525
7,51,710.3795783504853,469.49960200425636
7,52,719.6327886947485,465.9058830214503
7,53,718.904041165421,462.7318833378157
7,54,714.6328610947712,463.51746148196287
7,55,713.5596804232671,462.8250404562111
7,56,717.4287641787192,467.43181046257155
7,57,723.2325927669564,462.5417398398767
7,58,719.3390725140135,468.00260802482273
7,59,718.8238384143822,468.2747393927598
7,60,718.8074490632988,467.13525880141316
7,61,615.5902793285072,419.06238901394346
7,62,614.1818507063434,440.9575310921606
7,63,626.7578656586616,456.28989621999085
7,64,618.7501487857111,462.3674649797566
7,65,621.0570427639204,466.68271935041815
7,66,606.8814896060536,450.86160144565673
7,67,618.2734564642088,456.276437008756
7,68,617.4834867252753,461.12123763875684
7,69,617.9578877902613,468.49513904701223
7,70,614.8136078960764,449.2668341504045
7,71,612.7425746105765,451.74716077845716
7,72,614.844707284912,457.0157755889358
7,73,608.9549062499779,452.4425319248382
7,74,616.5907923500554,448.4634281640386
7,75,612.961361318867,452.70256022891834
7,76,612.4886424682642,455.8063397107744
7,77,608.5513225812448,453.987935644591
7,78,613.485391102994,452.42409571133123
7,79,610.388441827221,455.1517049902898
7,80,619.8469137157792,467.466056172902
7,81,619.7230849734835,469.86623253460795
8,0,671.3200947890368,292.4485582233677
8,1,675.2854196043992,331.2911405895403
8,2,637.249943428254,333.7215473586151
8,3,616.2329765111323,386.36426341375335
8,4,617.0779103599848,430.3213586285463
8,5,712.5263181806025,325.35364415530364
8,6,718.2369746689147,385.2491704203991
8,7,716.9603418153316,437.9430156140942
8,8,656.751647779189,451.882311545983
8,9,635.1965600066472,450.19113630501727
8,10,631.3521631151266,539.8041043743522
8,11,639.8783755500932,636.5129599205094
8,12,685.3949539141892,453.8635572995894
8,13,691.3294648022325,542.048289699937
8,14,661.6483218219242,636.521100547851
8,15,656.326602941448,291.58785909004314
8,16,674.199668144644,279.1272606857402
8,17,654.144963017377,296.7973399399047
8,18,682.0906714639221,277.38411119653045
8,19,682.4934035738133,659.9261503390717
8,20,690.8132005678763,656.7256583928895
8,21,656.9673579916596,646.6635751905848
8,22,616.8971363083143,659.4321441793281
8,23,614.3726582869995,654.2961870787661
8,24,648.3199227725889,649.9440605768183
8,25,655.7436233242047,303.5418729195998
8,26,679.3051774415134,311.23115640401926
8,27,685.6847957391384,285.80127713777466
8,28,651.4155722028698,289.77229131919154
8,29,655.3246477441921,286.1480146782522
8,30,660.9222858912283,283.9634124608549
8,31,665.7885984058928,281.250596500258
8,32,668.8619279863832,277.3008015491549
8,33,674.9335447110318,275.8807500707117
8,34,666.7413286786109,302.6971435019055
8,35,673.216748540459,299.42676573274366
8,36,679.6779357710996,296.55543643219835
8,37,675.3085153573678,304.04266039336085
8,38,658.0733859436607,289.92414913971515
8,39,671.2254890952478,283.10585010431174
8,40,718.9623304927114,435.93859111425155
8,41,709.7370674346084,445.9347277784994
8,42,705.7291430104316,460.8509168769364
8,43,707.8584928510521,461.73912398861546
8,44,708.6186870939015,469.22824943665347
8,45,716.0593783221129,459.33515517907006
8,46,707.2273479644032,468.39491700323975
8,47,707.8751301281204,470.32814456536255
